CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalItems,IsUK,Churned,ChurnProbability,ChurnRiskTier,Segment,RFM_Total
15232,23,2,612.06,19.743870967741934,26,686,1,1,34.4,Low Risk,At Risk,8
15234,187,1,197.0,14.071428571428571,14,196,1,1,63.4,Medium Risk,Lost,3
15235,128,12,2247.51,15.716853146853149,132,1324,1,1,30.8,Low Risk,At Risk,11
15236,209,1,321.05,21.403333333333332,15,269,1,1,66.6,Medium Risk,Lost,4
15237,113,2,1093.65,14.39013157894737,74,798,1,0,43.2,Low Risk,Champions,13
15238,5,2,772.78,20.885945945945945,37,577,1,0,30.6,Low Risk,Loyal Customers,11
15240,102,3,1045.38,24.890000000000004,30,755,1,0,45.7,Low Risk,Loyal Customers,11
15241,37,6,1344.86,14.778681318681318,73,1558,1,0,28.4,Low Risk,Loyal Customers,12
15244,158,1,297.94,19.862666666666666,15,240,1,0,58.7,Medium Risk,Loyal Customers,9
15245,44,3,2515.84,28.267865168539327,55,1784,1,1,33.3,Low Risk,At Risk,10
15246,148,2,514.15,15.58030303030303,32,247,1,1,54.1,Medium Risk,At Risk,7
15247,32,1,356.0,59.333333333333336,6,160,1,1,39.0,Low Risk,Lost,5
15249,2,11,5639.34,19.051824324324325,188,3071,1,0,12.8,Safe,Champions,14
15251,1,8,9695.82,95.0570588235294,92,5704,1,0,19.7,Safe,Champions,15
15252,93,1,300.55,21.467857142857145,14,99,1,0,48.0,Low Risk,Loyal Customers,9
15253,80,1,173.85,14.487499999999999,12,211,1,0,46.1,Low Risk,Loyal Customers,11
15254,37,1,300.36,16.686666666666667,18,275,1,1,38.4,Low Risk,Lost,5
15256,59,1,98.45,16.408333333333335,6,55,1,1,43.4,Low Risk,Lost,4
15257,193,1,317.15,45.30714285714286,7,46,1,1,65.1,Medium Risk,Lost,4
15258,79,2,623.16,18.328235294117647,32,142,1,1,42.7,Low Risk,At Risk,8
15260,10,7,1810.77,23.516493506493507,62,885,1,1,25.2,Low Risk,At Risk,11
15261,45,1,254.82,13.41157894736842,19,270,1,1,39.6,Low Risk,Lost,5
15262,234,1,178.95,17.895,10,73,1,1,70.8,Medium Risk,Lost,3
15263,17,1,156.51,13.042499999999999,12,89,1,1,36.0,Low Risk,Lost,4
15265,61,2,1506.1200000000001,18.36731707317073,76,612,1,1,34.7,Low Risk,At Risk,9
15266,248,1,119.3,19.883333333333333,6,18,1,1,73.0,Medium Risk,Lost,3
15267,66,2,1407.76,201.10857142857142,7,704,1,0,43.3,Low Risk,Champions,12
15270,28,5,1850.29,52.86542857142857,21,1017,1,0,33.2,Low Risk,Champions,14
15271,5,10,1596.62,10.861360544217685,116,790,1,0,18.6,Safe,Champions,15
15279,265,1,290.51,15.29,19,189,1,1,74.0,Medium Risk,Lost,4
15280,82,1,113.12,7.07,16,154,1,1,46.0,Low Risk,Lost,4
15281,47,8,2191.78,16.859846153846156,113,1128,1,0,24.6,Safe,Loyal Customers,13
15288,66,4,2006.36,25.396962025316455,74,721,1,0,34.0,Low Risk,Loyal Customers,12
15289,48,2,697.98,14.54125,41,768,1,0,36.6,Low Risk,Loyal Customers,11
15290,14,12,3392.59,28.996495726495727,51,1723,1,0,23.2,Safe,Champions,15
15291,5,11,3640.02,42.32581395348837,56,1456,1,0,22.3,Safe,Champions,14
15292,111,1,180.94,7.2376,24,56,1,1,49.9,Low Risk,Lost,3
15296,19,5,2599.49,18.306267605633803,118,1275,1,0,22.6,Safe,Loyal Customers,13
15298,3,7,3358.2200000000003,27.082419354838713,87,2120,1,0,21.9,Safe,Champions,15
15299,174,4,2435.01,608.7525,4,2577,1,0,59.4,Medium Risk,Loyal Customers,13
15301,24,9,3747.8,22.045882352941177,130,2022,1,0,19.7,Safe,Loyal Customers,13
15303,200,1,574.02,18.516774193548386,31,248,1,1,63.5,Medium Risk,Hibernating,5
15304,75,6,491.9,27.327777777777776,8,74,1,0,41.5,Low Risk,Loyal Customers,11
15306,3,2,657.0699999999999,21.90233333333333,30,512,1,0,31.1,Low Risk,Loyal Customers,10
15307,6,1,205.3,17.108333333333334,12,37,1,1,34.3,Low Risk,Lost,4
15308,184,1,310.46999999999997,16.34052631578947,19,175,1,1,62.4,Medium Risk,Lost,4
15311,4,65,46155.48,26.756800000000002,470,29510,1,0,0.4,Safe,Champions,15
15312,13,3,794.8,20.91578947368421,33,410,1,0,31.5,Low Risk,At Risk,9
15313,20,1,52.0,52.0,1,25,1,1,37.7,Low Risk,Lost,4
15314,109,1,327.96999999999997,13.665416666666665,24,313,1,1,49.5,Low Risk,Lost,4
15315,26,1,233.54,14.59625,16,262,1,0,36.9,Low Risk,Loyal Customers,9
15316,237,1,165.0,165.0,1,100,1,1,72.1,Medium Risk,Lost,3
15319,194,1,204.5,12.78125,16,175,1,1,64.3,Medium Risk,Lost,3
15321,202,1,1159.47,30.51236842105263,38,545,1,0,62.9,Medium Risk,Loyal Customers,11
15325,14,1,162.29,3.3120408163265305,47,232,1,1,31.8,Low Risk,Lost,4
15326,244,1,311.71,10.748620689655171,29,386,1,1,70.2,Medium Risk,Lost,4
15329,44,2,754.0,17.952380952380953,42,386,1,0,35.9,Low Risk,Loyal Customers,10
15332,276,4,1661.06,47.45885714285714,29,652,0,1,73.8,Medium Risk,At Risk,9
15333,118,1,1028.56,64.285,16,344,1,1,51.8,Medium Risk,Hibernating,6
15334,67,3,348.71999999999997,3.558367346938775,66,273,1,1,36.1,Low Risk,Hibernating,7
15339,228,1,257.9,6.290243902439024,40,159,1,0,66.8,Medium Risk,Loyal Customers,9
15342,40,1,406.09,16.920416666666664,24,283,1,1,38.2,Low Risk,Lost,5
15346,243,1,252.42,14.848235294117647,17,144,1,1,71.3,Medium Risk,Lost,4
15347,276,1,201.6,40.32,5,130,1,1,76.6,High Risk,Lost,3
15349,68,2,473.81,6.580694444444444,65,327,1,1,37.2,Low Risk,Hibernating,7
15350,283,1,115.64999999999999,23.13,5,51,1,1,77.5,High Risk,Lost,3
15351,280,1,274.67,5.385686274509804,49,129,1,0,73.2,Medium Risk,Champions,14
15353,165,2,777.02,12.333650793650794,59,343,1,1,53.7,Medium Risk,At Risk,7
15356,15,8,2279.64,5.216567505720824,201,1385,1,0,14.7,Safe,Champions,14
15358,31,15,5639.81,15.160779569892474,240,4933,1,0,10.7,Safe,Champions,15
15361,272,1,418.92,59.84571428571429,7,336,1,1,75.9,High Risk,Lost,4
15363,283,1,326.0,20.375,16,144,1,1,76.5,High Risk,Lost,4
15364,6,2,913.19,31.489310344827587,29,493,1,1,31.6,Low Risk,At Risk,8
15365,6,2,961.28,20.452765957446807,44,404,1,0,30.1,Low Risk,Champions,14
15366,268,1,105.54,13.1925,8,61,1,0,75.4,High Risk,At Risk,8
15367,156,2,1416.18,21.787384615384617,65,750,1,0,51.3,Medium Risk,Loyal Customers,11
15370,51,4,1513.46,22.256764705882354,54,611,1,0,34.0,Low Risk,Loyal Customers,13
15372,47,1,2007.4,74.34814814814816,27,2924,1,1,38.3,Low Risk,Hibernating,7
15373,26,9,1686.9,16.869,65,354,1,0,25.8,Low Risk,Champions,15
15374,39,1,168.0,56.0,3,126,1,1,40.5,Low Risk,Lost,4
15376,27,2,989.02,9.69627450980392,94,537,1,0,28.0,Low Risk,Loyal Customers,10
15379,79,7,3703.29,19.089123711340207,145,2305,1,1,26.1,Low Risk,At Risk,12
15380,51,2,582.56,34.268235294117645,17,216,1,0,39.9,Low Risk,Champions,13
15381,124,2,596.85,74.60625,8,171,1,1,53.0,Medium Risk,At Risk,7
15382,95,4,2127.12,16.362461538461538,97,1628,1,0,35.7,Low Risk,Champions,14
15384,80,2,642.41,15.668536585365853,34,596,1,1,42.5,Low Risk,At Risk,8
15386,96,1,394.14,12.714193548387096,31,446,1,1,46.5,Low Risk,Lost,4
15388,180,1,140.54,14.053999999999998,10,88,0,1,64.7,Medium Risk,Lost,3
15389,82,1,500.0,500.0,1,400,1,1,47.8,Low Risk,Hibernating,6
15392,270,1,338.98,17.841052631578947,19,402,1,0,74.6,Medium Risk,Champions,13
15393,191,1,124.1,15.5125,8,94,1,0,64.7,Medium Risk,Loyal Customers,8
15394,114,2,1436.44,26.600740740740743,44,546,1,0,46.9,Low Risk,Champions,14
15395,236,1,107.45,15.35,7,17,1,1,71.3,Medium Risk,Lost,3
15396,23,1,288.18,20.584285714285716,14,122,1,1,36.7,Low Risk,Lost,5
15397,200,1,94.0,15.666666666666666,6,20,1,1,66.3,Medium Risk,Lost,3
15400,2,5,716.2,59.68333333333334,10,390,1,1,30.8,Low Risk,At Risk,9
15402,59,2,626.35,15.276829268292683,34,693,1,1,39.1,Low Risk,At Risk,8
15405,99,1,349.1,43.6375,8,193,1,1,49.7,Low Risk,Lost,4
15406,211,1,252.29,5.867209302325581,42,130,1,0,64.0,Medium Risk,Loyal Customers,10
15407,94,3,740.73,11.947258064516129,62,329,1,0,40.7,Low Risk,Loyal Customers,11
15408,174,1,267.18,7.858235294117647,34,106,1,1,59.1,Medium Risk,Lost,4
15410,9,7,3089.41,28.872990654205605,43,1049,1,0,26.7,Low Risk,At Risk,12
15411,34,2,382.21,17.373181818181816,22,155,1,0,36.7,Low Risk,Champions,12
15412,81,1,190.53,19.053,10,108,1,1,46.5,Low Risk,Lost,4
15414,152,1,36.2,7.24,5,12,1,0,58.9,Medium Risk,Loyal Customers,11
15415,223,1,572.81,11.933541666666665,46,575,1,1,65.3,Medium Risk,Hibernating,5
15416,65,3,3144.33,20.823377483443707,135,1698,1,0,28.1,Low Risk,Loyal Customers,12
15421,125,3,739.36,18.03317073170732,35,379,1,0,49.0,Low Risk,Loyal Customers,11
15422,233,2,97.7,16.283333333333335,6,38,1,1,70.3,Medium Risk,Hibernating,5
15424,164,2,383.34,22.54941176470588,17,554,1,1,58.5,Medium Risk,Hibernating,6
15426,167,2,662.98,5.5248333333333335,101,265,1,0,49.1,Low Risk,Champions,12
15433,124,2,533.3,13.00731707317073,40,534,1,1,49.1,Low Risk,At Risk,7
15434,17,3,587.28,18.3525,32,479,1,0,32.2,Low Risk,Champions,13
15436,144,1,489.05,3.761923076923077,124,251,1,0,43.4,Low Risk,Loyal Customers,12
15437,172,1,200.16,4.4479999999999995,44,79,1,1,57.6,Medium Risk,Lost,3
15438,41,1,156.57999999999998,6.263199999999999,25,59,1,1,38.3,Low Risk,Lost,4
15440,46,2,237.66,7.426875,25,125,1,0,38.2,Low Risk,Loyal Customers,8
15442,159,1,594.0,297.0,2,120,1,1,60.3,Medium Risk,Hibernating,5
15443,19,2,684.8,9.254054054054054,72,347,1,0,29.2,Low Risk,Champions,15
15445,174,1,113.5,22.7,5,58,1,1,62.4,Medium Risk,Lost,3
15447,241,1,155.17,17.24111111111111,9,85,1,1,71.8,Medium Risk,Lost,3
15448,223,1,494.64,17.665714285714284,28,232,1,1,67.3,Medium Risk,Hibernating,5
15449,95,2,647.7,16.192500000000003,30,516,1,0,45.5,Low Risk,Loyal Customers,11
15452,174,1,247.25,5.75,36,137,1,0,58.9,Medium Risk,Loyal Customers,10
15453,2,4,712.8,4.752,102,362,1,0,22.9,Safe,Champions,14
15454,272,1,179.1,7.164,23,86,1,1,74.6,Medium Risk,Lost,3
15456,193,3,447.21999999999997,7.453666666666666,48,660,1,1,58.7,Medium Risk,Hibernating,6
15457,172,1,237.07,4.087413793103448,56,132,1,1,56.2,Medium Risk,Lost,3
15460,264,1,216.76,3.7372413793103445,53,109,1,1,70.7,Medium Risk,Lost,3
15462,4,3,234.6,21.327272727272728,9,172,1,1,32.8,Low Risk,Hibernating,6
15464,248,1,1048.85,6.680573248407643,155,350,1,1,56.9,Medium Risk,Hibernating,6
15465,49,15,5992.13,79.89506666666666,38,906,1,0,26.6,Low Risk,Champions,14
15467,55,2,402.56,10.322051282051282,36,235,1,0,38.4,Low Risk,Loyal Customers,11
15469,30,1,304.3,19.01875,16,128,1,0,37.5,Low Risk,Loyal Customers,9
15472,23,1,371.56,4.888947368421053,76,251,1,1,30.1,Low Risk,Lost,5
15480,26,1,905.5,20.122222222222224,45,303,0,1,35.5,Low Risk,Hibernating,6
15482,76,4,2103.5,95.61363636363636,17,691,1,0,41.9,Low Risk,Champions,14
15483,71,4,233.81,2.656931818181818,74,295,1,1,35.1,Low Risk,Cant Lose Them,7
15485,246,2,1278.63,29.73558139534884,33,603,1,0,69.2,Medium Risk,Loyal Customers,12
15488,3,1,91.32,45.66,2,73,1,1,35.0,Low Risk,Lost,4
15489,121,1,348.26,15.141739130434782,23,220,1,0,51.6,Medium Risk,Loyal Customers,11
15491,5,6,3100.09,20.130454545454548,108,1646,1,1,21.1,Safe,At Risk,12
15493,60,3,1318.75,6.762820512820513,126,362,1,0,28.7,Low Risk,Champions,12
15494,31,1,1127.38,12.811136363636365,87,1077,1,0,29.9,Low Risk,Loyal Customers,11
15497,230,1,970.6,97.06,10,528,1,0,70.0,Medium Risk,Loyal Customers,11
15498,31,19,9126.37,24.14383597883598,288,4525,1,0,7.5,Safe,Champions,15
15502,0,8,6276.03,33.74209677419355,161,3875,1,0,15.3,Safe,Champions,14
15503,273,1,147.09,2.1012857142857144,66,74,1,1,70.6,Medium Risk,Lost,3
15505,24,3,2091.14,52.278499999999994,36,964,1,0,32.5,Low Risk,Loyal Customers,12
15506,49,1,209.35,3.9499999999999997,45,146,1,0,37.3,Low Risk,Loyal Customers,11
15507,82,1,492.36,10.703478260869565,41,162,1,1,43.0,Low Risk,Hibernating,6
15508,99,6,1000.27,10.8725,78,440,1,1,37.2,Low Risk,At Risk,10
15510,241,1,250.0,250.0,1,2,1,1,72.6,Medium Risk,Lost,4
15512,66,2,121.0,17.285714285714285,7,68,1,1,43.6,Low Risk,Hibernating,6
15513,5,17,11352.14,44.51819607843137,160,4424,1,0,11.7,Safe,Champions,14
15514,136,6,2561.94,23.721666666666668,50,1216,1,0,46.0,Low Risk,Champions,15
15517,143,1,267.03,9.889999999999999,27,293,1,1,54.8,Medium Risk,Lost,4
15518,34,7,1624.76,8.551368421052631,125,1127,1,0,22.7,Safe,Loyal Customers,12
15521,5,7,2326.78,14.452049689440996,113,1470,1,0,20.3,Safe,Loyal Customers,13
15525,283,1,313.93,5.507543859649123,44,124,1,0,74.0,Medium Risk,Loyal Customers,11
15527,55,5,1330.79,16.229146341463416,68,509,1,0,32.3,Low Risk,Champions,14
15528,164,1,229.33,8.820384615384615,26,123,1,1,58.4,Medium Risk,Lost,3
15529,53,8,2396.53,6.224753246753247,279,2037,1,0,13.3,Safe,Champions,14
15530,60,3,1168.73,12.433297872340425,77,666,1,0,33.7,Low Risk,Champions,12
15532,41,3,1215.89,6.019257425742575,164,373,1,0,22.8,Safe,Champions,12
15535,83,4,536.4,7.152,55,143,1,1,39.0,Low Risk,At Risk,9
15537,73,1,110.92,4.621666666666667,24,29,1,1,43.6,Low Risk,Lost,4
15541,24,1,85.13,2.9355172413793102,29,49,1,1,35.2,Low Risk,Lost,4
15543,198,1,127.86,4.566428571428571,26,86,1,1,63.8,Medium Risk,Lost,3
15544,30,7,2772.37,13.861849999999999,95,2212,1,0,24.5,Safe,Champions,15
15545,281,1,135.33,4.365483870967743,31,75,1,0,75.0,High Risk,Loyal Customers,8
15547,20,8,2770.71,7.6750969529085875,236,1846,1,0,13.1,Safe,Champions,15
15549,68,2,1631.68,15.68923076923077,94,660,1,0,33.8,Low Risk,At Risk,9
15550,16,3,433.28,8.842448979591836,36,252,1,0,31.7,Low Risk,Loyal Customers,12
15552,127,1,90.12,5.301176470588236,17,60,1,1,53.4,Medium Risk,Lost,3
15554,188,1,217.2,15.514285714285714,14,74,1,1,63.6,Medium Risk,Lost,3
15555,14,10,2818.69,5.60375745526839,259,2439,1,0,10.7,Safe,Champions,15
15561,60,3,449.67,28.104375,16,95,1,0,40.6,Low Risk,Loyal Customers,12
15562,262,1,134.55,134.55,1,39,1,1,75.3,High Risk,Lost,3
15563,111,2,735.62,11.86483870967742,55,742,1,0,45.1,Low Risk,Loyal Customers,11
15569,14,5,1375.71,44.377741935483876,27,666,1,1,30.6,Low Risk,At Risk,10
15570,52,9,2826.68,11.5374693877551,184,1139,1,0,18.8,Safe,Champions,15
15572,20,4,1555.29,11.782499999999999,109,689,1,0,24.3,Safe,Champions,15
15574,88,4,702.25,4.180059523809524,131,349,1,1,31.5,Low Risk,At Risk,9
15577,61,3,258.88,6.637948717948718,39,89,1,1,38.2,Low Risk,Hibernating,7
15578,72,1,127.1,9.776923076923076,13,52,1,1,44.7,Low Risk,Lost,4
15579,224,1,199.6,7.676923076923076,25,56,1,0,67.8,Medium Risk,Loyal Customers,8
15581,66,10,721.63,4.942671232876712,133,283,1,1,24.2,Safe,At Risk,10
15582,10,2,541.51,15.041944444444445,33,407,1,0,31.8,Low Risk,Loyal Customers,10
15584,72,1,154.65,4.295833333333333,35,49,1,0,42.1,Low Risk,Loyal Customers,11
15585,87,1,455.3,14.687096774193549,31,320,1,1,45.0,Low Risk,Lost,5
15587,0,3,801.72,114.53142857142858,3,276,1,0,32.7,Low Risk,Loyal Customers,10
15589,166,3,478.53,16.50103448275862,28,243,1,1,56.7,Medium Risk,Hibernating,6
15594,4,2,788.22,17.516000000000002,43,464,1,0,29.9,Low Risk,Champions,12
15596,11,5,1406.59,18.267402597402597,51,561,1,1,27.8,Low Risk,At Risk,10
15599,114,1,448.83,15.476896551724137,29,361,1,0,49.7,Low Risk,Loyal Customers,10
15601,33,11,5585.46,16.57406528189911,200,4003,1,0,14.5,Safe,Champions,15
15602,111,5,542.95,31.93823529411765,12,345,1,0,47.7,Low Risk,Champions,14
15605,0,4,894.78,17.895599999999998,46,318,1,0,27.7,Low Risk,Loyal Customers,11
15606,29,8,2439.38,37.52892307692308,42,762,1,0,28.9,Low Risk,Loyal Customers,13
15607,247,1,104.75999999999999,8.058461538461538,13,202,1,1,72.2,Medium Risk,Lost,3
15608,31,1,285.68,15.871111111111112,18,230,1,0,37.5,Low Risk,Champions,12
15609,94,1,298.48,18.655,16,148,1,1,48.0,Low Risk,Lost,4
15611,14,7,932.14,40.52782608695652,16,256,1,0,30.4,Low Risk,Champions,14
15615,16,19,7367.85,24.15688524590164,153,3837,1,0,12.4,Safe,Champions,15
15618,2,3,419.04,18.21913043478261,21,214,1,0,31.2,Low Risk,Loyal Customers,11
15620,131,2,875.01,14.583499999999999,59,600,1,0,48.0,Low Risk,Loyal Customers,10
15622,107,5,2602.0,18.855072463768117,127,1225,1,0,33.5,Low Risk,Loyal Customers,13
15623,51,1,301.03000000000003,15.843684210526318,19,125,1,1,40.5,Low Risk,Lost,5
15624,27,4,588.13,17.297941176470587,26,357,1,1,33.5,Low Risk,At Risk,9
15625,14,4,1534.26,23.9728125,44,1188,1,1,29.6,Low Risk,At Risk,10
15626,240,1,281.88,14.094,20,312,1,0,70.6,Medium Risk,At Risk,8
15628,8,5,1625.4,17.47741935483871,58,1058,1,0,26.7,Low Risk,Champions,15
15630,115,1,396.86,18.898095238095237,21,280,1,0,50.8,Medium Risk,Loyal Customers,10
15632,32,6,2351.84,20.630175438596492,76,1304,1,0,27.4,Low Risk,Champions,14
15636,0,2,724.76,28.9904,20,284,1,1,31.7,Low Risk,At Risk,8
15639,44,1,425.32,17.0128,25,323,1,1,38.7,Low Risk,Lost,5
15640,32,11,8919.34,26.545654761904764,193,4895,1,0,14.5,Safe,Champions,15
15641,15,4,1887.2,15.858823529411765,102,1562,1,1,24.2,Safe,At Risk,10
15643,102,3,664.0,20.12121212121212,31,246,1,1,45.7,Low Risk,At Risk,7
15644,76,4,813.0,3.4159663865546217,166,557,1,1,26.4,Low Risk,At Risk,9
15646,68,3,447.64,12.789714285714286,35,394,1,1,39.7,Low Risk,Hibernating,7
15648,114,2,657.35,26.294,23,221,1,1,49.5,Low Risk,At Risk,7
15649,246,2,816.0,408.0,1,192,1,1,72.5,Medium Risk,At Risk,7
15651,171,1,227.32,14.2075,16,238,1,0,60.7,Medium Risk,Loyal Customers,9
15652,1,1,337.74,16.082857142857144,21,208,1,1,32.6,Low Risk,Lost,5
15653,3,2,877.44,146.24,4,1200,1,1,33.7,Low Risk,At Risk,8
15655,153,1,560.67,16.490294117647057,34,324,1,1,55.6,Medium Risk,Hibernating,5
15656,88,3,563.63,16.103714285714286,34,202,1,0,43.1,Low Risk,Loyal Customers,10
15658,100,5,1024.1,21.335416666666664,40,242,1,1,42.5,Low Risk,At Risk,9
15660,46,6,884.34,17.00653846153846,35,578,1,0,33.8,Low Risk,Champions,13
15661,227,2,309.8,61.96,4,236,1,1,69.6,Medium Risk,Hibernating,6
15663,16,1,138.14,15.348888888888887,9,106,1,1,36.2,Low Risk,Lost,4
15665,78,2,2242.0099999999998,19.327672413793103,92,1666,1,1,35.3,Low Risk,At Risk,10
15668,128,1,76.32,76.32,1,72,1,1,55.5,Medium Risk,Lost,3
15669,14,3,565.54,18.851333333333333,29,262,1,0,32.1,Low Risk,Loyal Customers,10
15670,207,1,173.05,14.420833333333334,12,91,1,1,66.7,Medium Risk,Lost,3
15671,5,5,1972.8899999999999,30.826406249999998,47,1185,1,0,27.3,Low Risk,Champions,14
15673,67,3,2104.39,18.6229203539823,82,1064,1,0,34.0,Low Risk,At Risk,11
15674,125,3,1044.95,17.711016949152544,38,625,1,0,48.6,Low Risk,At Risk,11
15675,65,2,225.39,14.086875,16,485,1,0,42.3,Low Risk,Hibernating,7
15676,194,1,897.8,14.718032786885246,61,555,1,0,59.0,Medium Risk,Loyal Customers,12
15679,64,2,260.26,11.83,18,398,1,0,41.9,Low Risk,Loyal Customers,11
15680,276,1,478.89,15.963,30,331,1,0,74.4,Medium Risk,Champions,13
15681,93,3,703.22,21.975625,22,450,1,0,45.2,Low Risk,Champions,12
15683,27,1,193.75,19.375,10,131,1,1,37.8,Low Risk,Lost,4
15687,97,5,1679.45,17.313917525773196,69,657,1,0,38.6,Low Risk,Champions,15
15689,30,2,254.1,28.233333333333334,8,84,1,1,37.6,Low Risk,Hibernating,7
15690,11,1,111.0,13.875,8,204,1,0,35.5,Low Risk,Loyal Customers,9
15691,162,1,136.8,68.4,2,72,1,1,60.9,Medium Risk,Lost,3
15694,86,8,3290.7799999999997,84.37897435897435,22,738,1,0,39.4,Low Risk,Champions,15
15695,177,2,409.98,18.635454545454547,22,212,1,1,60.1,Medium Risk,Hibernating,6
15696,131,6,1637.9,15.749038461538463,89,718,1,0,40.9,Low Risk,Champions,14
15700,82,2,696.68,8.10093023255814,85,357,1,1,37.1,Low Risk,At Risk,8
15701,21,1,857.0,6.748031496062992,119,479,1,0,25.6,Low Risk,Champions,13
15703,175,1,211.5,42.3,5,66,1,1,62.6,Medium Risk,Lost,3
15704,50,4,2293.62,19.603589743589744,79,1028,1,1,31.0,Low Risk,At Risk,11
15705,111,1,143.1,23.849999999999998,6,62,1,1,52.0,Medium Risk,Lost,3
15706,26,1,450.05,15.51896551724138,29,160,1,0,35.5,Low Risk,Loyal Customers,11
15708,49,6,2700.43,11.491191489361702,103,1037,1,0,27.0,Low Risk,Loyal Customers,13
15709,194,1,133.25,22.208333333333332,6,121,1,1,65.4,Medium Risk,Lost,3
15712,20,3,766.3100000000001,18.69048780487805,32,371,1,0,32.6,Low Risk,Champions,13
15713,53,2,356.7,18.773684210526316,18,150,1,1,40.1,Low Risk,Hibernating,7
15716,56,4,1118.81,9.481440677966102,101,744,1,1,29.9,Low Risk,At Risk,10
15717,144,1,150.3,21.47142857142857,7,70,1,1,57.4,Medium Risk,Lost,3
15719,10,11,4067.02,5.220821566110398,259,2177,1,0,10.1,Safe,Champions,14
15722,19,3,1424.8,29.683333333333334,32,593,1,0,32.3,Low Risk,Loyal Customers,12
15723,275,1,203.1,4.953658536585365,37,87,1,1,73.7,Medium Risk,Lost,4
15724,111,2,218.25,19.84090909090909,11,73,1,1,50.6,Medium Risk,Hibernating,5
15727,17,6,4609.29,17.525817490494298,191,2627,1,0,16.1,Safe,Champions,14
15729,123,1,85.0,17.0,5,28,1,1,54.2,Medium Risk,Lost,4
15730,2,2,777.22,16.536595744680852,46,489,1,0,29.3,Low Risk,Loyal Customers,11
15732,122,2,294.12,21.00857142857143,13,215,1,1,52.1,Medium Risk,Hibernating,6
15733,193,1,162.3,16.23,10,62,1,1,64.8,Medium Risk,Lost,4
15734,25,2,1339.45,51.517307692307696,25,346,1,1,34.8,Low Risk,At Risk,9
15737,58,5,897.93,16.628333333333334,43,445,1,0,35.5,Low Risk,Champions,13
15738,7,13,3853.45,28.757089552238806,45,2357,1,0,22.1,Safe,Champions,14
15743,24,2,434.05,12.766176470588235,31,119,1,0,34.2,Low Risk,Loyal Customers,11
15745,146,1,302.85,16.825000000000003,18,127,1,0,56.4,Medium Risk,Champions,12
15746,44,1,196.88,7.031428571428571,28,178,1,1,38.4,Low Risk,Lost,5
15747,30,2,549.47,12.210444444444445,26,293,1,0,35.6,Low Risk,Champions,13
15749,145,3,44534.3,4453.43,5,18028,1,1,46.8,Low Risk,At Risk,10
15750,81,4,1109.83,8.344586466165413,125,1054,1,0,30.9,Low Risk,Champions,15
15752,3,6,2104.15,6.098985507246377,207,1675,1,0,14.2,Safe,Loyal Customers,13
15753,215,1,79.2,79.2,1,144,1,1,69.0,Medium Risk,Lost,4
15754,157,1,91.8,15.299999999999999,6,36,1,0,59.6,Medium Risk,Loyal Customers,9
15755,18,3,1144.83,17.34590909090909,65,624,1,0,28.9,Low Risk,Champions,15
15756,63,3,364.84,2.6826470588235294,118,167,1,0,30.1,Low Risk,Loyal Customers,10
15757,128,1,261.36,16.335,16,167,1,0,53.6,Medium Risk,Loyal Customers,9
15759,128,3,253.04,36.14857142857143,5,60,1,1,53.2,Medium Risk,Cant Lose Them,7
15764,17,5,3276.62,18.407977528089887,150,2048,1,0,19.7,Safe,At Risk,12
15768,26,3,621.83,23.030740740740743,23,244,1,1,34.5,Low Risk,At Risk,9
15769,12,19,41863.72,486.78744186046515,19,22140,1,0,15.7,Safe,Champions,15
15775,155,1,104.9,14.985714285714286,7,68,1,1,59.2,Medium Risk,Lost,4
15776,43,1,241.62,13.423333333333334,18,138,1,1,39.4,Low Risk,Lost,5
15777,151,4,1047.1100000000001,49.86238095238096,18,378,1,1,54.5,Medium Risk,At Risk,9
15780,94,3,475.28000000000003,16.38896551724138,26,220,1,1,45.0,Low Risk,Cant Lose Them,7
15781,48,2,211.3,19.20909090909091,11,66,1,0,40.2,Low Risk,Loyal Customers,10
15785,68,4,1665.83,30.28781818181818,41,1011,1,0,37.9,Low Risk,Champions,13
15786,24,1,3160.84,19.04120481927711,165,2310,1,0,21.6,Safe,Loyal Customers,12
15789,268,1,351.3,14.052,25,438,1,1,73.8,Medium Risk,Lost,5
15791,114,1,1223.24,22.652592592592594,54,558,1,0,46.6,Low Risk,Loyal Customers,10
15793,179,1,306.64,102.21333333333332,3,192,1,0,63.4,Medium Risk,Champions,12
15795,60,1,610.01,14.524047619047618,42,581,1,1,39.2,Low Risk,Hibernating,7
15796,19,5,1574.72,18.746666666666666,58,528,1,0,28.2,Low Risk,Champions,15
15797,23,3,2192.4,313.2,7,872,1,1,35.5,Low Risk,At Risk,11
15799,95,2,481.24,13.006486486486487,37,539,1,0,44.7,Low Risk,At Risk,9
15800,17,2,699.08,5.874621848739496,116,335,1,1,24.8,Safe,At Risk,8
15801,20,1,137.22,15.246666666666666,9,70,1,0,36.8,Low Risk,Loyal Customers,11
15804,4,5,2554.84,16.37717948717949,130,1492,1,0,20.0,Safe,Champions,15
15805,16,11,3568.0,18.111675126903553,150,2283,1,0,16.5,Safe,Champions,14
15806,68,2,521.88,22.690434782608694,19,413,1,0,42.4,Low Risk,Loyal Customers,10
15808,216,4,3734.9700000000003,17.95658653846154,142,1343,1,1,50.0,Medium Risk,At Risk,10
