CustomerID,Country,IsUK,CohortMonth,TotalOrders,TotalRevenue,AvgOrderValue,FirstPurchase,LastPurchase,DaysSinceLastPurchase,ActiveMonths
15661,United Kingdom,1,2011-01,2,309.8,61.96,2011-01-05 12:32:00,2011-01-26 13:56:00,316,1
15663,United Kingdom,1,2011-08,1,138.14,15.35,2011-08-25 15:50:00,2011-08-25 15:50:00,105,1
15664,United Kingdom,1,2011-10,1,386.43,22.73,2011-10-20 10:57:00,2011-10-20 10:57:00,49,1
15665,United Kingdom,1,2011-04,2,2242.01,19.33,2011-04-10 15:09:00,2011-06-24 14:57:00,167,2
15667,United Kingdom,1,2011-10,1,301.32,23.18,2011-10-31 10:56:00,2011-10-31 10:56:00,38,1
15668,United Kingdom,1,2011-05,1,76.32,76.32,2011-05-06 10:39:00,2011-05-06 10:39:00,216,1
15669,United Kingdom,1,2011-03,4,684.34,20.74,2011-03-21 09:13:00,2011-10-30 16:03:00,39,4
15670,United Kingdom,1,2011-02,1,173.05,14.42,2011-02-16 10:50:00,2011-02-16 10:50:00,295,1
15671,United Kingdom,1,2011-03,7,2657.13,34.07,2011-03-14 09:37:00,2011-11-21 12:43:00,17,5
15673,United Kingdom,1,2011-01,4,2881.02,18.59,2011-01-16 16:25:00,2011-09-12 16:12:00,87,4
15674,United Kingdom,1,2011-03,4,2111.89,18.69,2011-03-30 09:19:00,2011-09-27 15:17:00,72,4
15675,United Kingdom,1,2011-03,3,323.69,15.41,2011-03-04 14:21:00,2011-09-19 13:48:00,80,3
15676,United Kingdom,1,2011-03,3,3435.76,17.01,2011-03-01 10:19:00,2011-11-21 12:40:00,17,2
15677,United Kingdom,1,2011-10,1,657.23,19.92,2011-10-21 15:36:00,2011-10-21 15:36:00,48,1
15678,United Kingdom,1,2011-10,1,352.7,29.39,2011-10-18 09:25:00,2011-10-18 09:25:00,51,1
15679,United Kingdom,1,2011-06,4,781.28,7.1,2011-06-10 08:24:00,2011-11-15 16:19:00,23,3
15680,United Kingdom,1,2010-12,3,1333.68,17.1,2010-12-08 14:43:00,2011-11-30 13:46:00,8,3
15681,United Kingdom,1,2011-03,5,1426.16,26.91,2011-03-04 13:46:00,2011-11-14 16:30:00,24,3
15683,United Kingdom,1,2011-08,1,193.75,19.38,2011-08-14 12:56:00,2011-08-14 12:56:00,116,1
15687,United Kingdom,1,2011-01,9,2993.1,18.03,2011-01-13 15:13:00,2011-12-01 08:33:00,7,7
15689,United Kingdom,1,2010-12,2,254.1,28.23,2010-12-13 09:57:00,2011-08-12 09:37:00,118,2
15690,United Kingdom,1,2011-08,2,239.76,12.62,2011-08-31 11:40:00,2011-12-05 15:59:00,3,2
15691,United Kingdom,1,2011-04,1,136.8,68.4,2011-04-01 15:13:00,2011-04-01 15:13:00,251,1
15692,United Kingdom,1,2011-11,1,191.04,15.92,2011-11-11 14:12:00,2011-11-11 14:12:00,27,1
15694,United Kingdom,1,2010-12,13,6464.4,83.95,2010-12-02 07:49:00,2011-12-09 09:44:00,0,9
15695,United Kingdom,1,2011-03,2,409.98,18.64,2011-03-18 08:31:00,2011-03-18 08:32:00,265,1
15696,United Kingdom,1,2011-01,8,2736.46,16.0,2011-01-17 11:24:00,2011-11-06 14:02:00,32,5
15699,United Kingdom,1,2011-11,1,309.65,17.2,2011-11-22 08:26:00,2011-11-22 08:26:00,16,1
15700,United Kingdom,1,2011-06,2,696.68,8.1,2011-06-19 15:36:00,2011-06-20 16:53:00,171,1
15701,United Kingdom,1,2011-08,4,1542.14,6.51,2011-08-21 12:36:00,2011-12-07 14:39:00,1,4
15703,United Kingdom,1,2011-03,1,211.5,42.3,2011-03-20 10:51:00,2011-03-20 10:51:00,263,1
15704,United Kingdom,1,2011-05,4,2293.62,19.6,2011-05-08 12:42:00,2011-07-22 13:35:00,139,3
15705,United Kingdom,1,2011-05,1,143.1,23.85,2011-05-22 15:37:00,2011-05-22 15:37:00,200,1
15706,United Kingdom,1,2011-08,4,1060.56,19.28,2011-08-15 14:32:00,2011-10-07 10:09:00,62,3
15707,United Kingdom,1,2011-09,4,945.58,4.42,2011-09-14 14:19:00,2011-11-04 14:35:00,34,3
15708,United Kingdom,1,2010-12,7,3364.24,11.68,2010-12-05 11:12:00,2011-10-30 10:54:00,39,6
15709,United Kingdom,1,2011-03,1,133.25,22.21,2011-03-01 10:38:00,2011-03-01 10:38:00,282,1
15712,United Kingdom,1,2011-02,5,1072.36,20.23,2011-02-25 11:32:00,2011-11-30 14:09:00,8,5
15713,United Kingdom,1,2010-12,2,356.7,18.77,2010-12-08 15:16:00,2011-07-19 13:34:00,142,2
15714,United Kingdom,1,2011-09,2,330.88,9.45,2011-09-23 11:25:00,2011-11-28 11:26:00,10,2
15716,United Kingdom,1,2010-12,4,1118.81,9.48,2010-12-05 12:26:00,2011-07-17 11:59:00,144,4
15717,United Kingdom,1,2011-04,1,150.3,21.47,2011-04-19 13:21:00,2011-04-19 13:21:00,233,1
15719,United Kingdom,1,2011-01,13,5043.96,5.39,2011-01-06 12:31:00,2011-11-07 12:29:00,31,11
15720,United Kingdom,1,2011-11,1,598.73,4.68,2011-11-15 14:48:00,2011-11-15 14:48:00,23,1
15721,United Kingdom,1,2011-11,1,507.08,5.57,2011-11-28 12:14:00,2011-11-28 12:14:00,10,1
15722,United Kingdom,1,2011-02,5,2222.56,32.21,2011-02-22 12:24:00,2011-11-04 11:43:00,34,4
15723,United Kingdom,1,2010-12,1,203.1,4.95,2010-12-10 11:12:00,2010-12-10 11:12:00,363,1
15724,United Kingdom,1,2011-02,2,218.25,19.84,2011-02-28 10:40:00,2011-05-22 14:40:00,200,2
15725,United Kingdom,1,2011-11,1,415.25,12.98,2011-11-24 14:51:00,2011-11-24 14:51:00,14,1
15727,United Kingdom,1,2010-12,7,5178.96,17.15,2010-12-15 15:47:00,2011-11-23 12:36:00,15,7
15729,United Kingdom,1,2011-05,1,85.0,17.0,2011-05-11 12:36:00,2011-05-11 12:36:00,211,1
15730,United Kingdom,1,2011-05,3,1120.88,16.01,2011-05-17 12:43:00,2011-10-05 12:31:00,64,3
15732,United Kingdom,1,2010-12,2,294.12,21.01,2010-12-02 15:00:00,2011-05-11 14:24:00,211,2
15733,United Kingdom,1,2011-03,1,162.3,16.23,2011-03-02 09:05:00,2011-03-02 09:05:00,281,1
15734,United Kingdom,1,2011-05,2,1339.45,51.52,2011-05-23 14:59:00,2011-08-17 10:50:00,113,2
15737,United Kingdom,1,2011-04,8,1205.12,16.74,2011-04-11 10:01:00,2011-11-25 11:21:00,13,5
15738,United Kingdom,1,2010-12,16,4812.42,27.82,2010-12-02 12:50:00,2011-11-21 08:26:00,17,12
15739,United Kingdom,1,2011-10,1,449.12,56.14,2011-10-04 13:42:00,2011-10-04 13:42:00,65,1
15740,United Kingdom,1,2011-10,1,154.88,17.21,2011-10-21 14:29:00,2011-10-21 14:29:00,48,1
15743,United Kingdom,1,2011-06,4,784.46,8.91,2011-06-08 10:14:00,2011-11-23 17:19:00,15,3
15744,United Kingdom,1,2011-09,1,34.8,11.6,2011-09-23 09:52:00,2011-09-23 09:52:00,76,1
15745,United Kingdom,1,2011-04,4,1094.59,17.65,2011-04-17 13:04:00,2011-11-20 13:45:00,18,3
15746,United Kingdom,1,2011-07,1,196.88,7.03,2011-07-28 15:21:00,2011-07-28 15:21:00,133,1
15747,United Kingdom,1,2011-06,3,974.04,10.47,2011-06-20 11:30:00,2011-11-27 12:26:00,11,3
15748,United Kingdom,1,2011-10,1,149.31,7.11,2011-10-30 12:51:00,2011-10-30 12:51:00,39,1
15749,United Kingdom,1,2011-01,3,44534.3,4453.43,2011-01-11 12:55:00,2011-04-18 13:20:00,234,2
15750,United Kingdom,1,2010-12,8,2465.48,8.41,2010-12-08 10:36:00,2011-12-07 12:34:00,1,6
15752,United Kingdom,1,2010-12,7,2637.38,6.42,2010-12-02 09:43:00,2011-10-31 11:37:00,38,7
15753,United Kingdom,1,2011-02,1,79.2,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,303,1
15754,United Kingdom,1,2011-04,3,458.57,16.38,2011-04-07 12:24:00,2011-10-19 14:40:00,50,3
15755,United Kingdom,1,2011-02,6,2364.25,16.77,2011-02-18 11:53:00,2011-11-29 14:57:00,9,5
15756,United Kingdom,1,2011-04,4,532.96,2.78,2011-04-04 14:00:00,2011-10-09 13:30:00,60,4
15757,United Kingdom,1,2011-05,2,714.42,15.88,2011-05-06 11:40:00,2011-10-05 12:14:00,64,2
15758,United Kingdom,1,2011-11,1,205.25,22.81,2011-11-15 10:48:00,2011-11-15 10:48:00,23,1
15759,United Kingdom,1,2010-12,3,253.04,36.15,2010-12-16 15:29:00,2011-05-05 15:13:00,217,3
15762,United Kingdom,1,2011-09,2,583.75,15.78,2011-09-23 15:17:00,2011-10-05 16:15:00,64,2
15763,United Kingdom,1,2011-09,2,1086.92,17.82,2011-09-23 12:10:00,2011-11-08 09:44:00,30,2
15764,United Kingdom,1,2011-03,6,3279.97,18.22,2011-03-08 09:23:00,2011-09-12 17:58:00,87,4
15766,United Kingdom,1,2011-10,1,315.06,28.64,2011-10-06 17:03:00,2011-10-06 17:03:00,63,1
15768,United Kingdom,1,2011-04,3,621.83,23.03,2011-04-28 09:20:00,2011-08-16 10:48:00,114,3
15769,United Kingdom,1,2010-12,26,56252.72,432.71,2010-12-03 15:16:00,2011-12-02 13:52:00,6,13
15773,United Kingdom,1,2011-12,1,635.68,63.57,2011-12-04 12:48:00,2011-12-04 12:48:00,4,1
15774,United Kingdom,1,2011-10,1,270.8,10.83,2011-10-02 12:04:00,2011-10-02 12:04:00,67,1
15775,United Kingdom,1,2011-04,1,104.9,14.99,2011-04-08 12:56:00,2011-04-08 12:56:00,244,1
15776,United Kingdom,1,2011-07,1,241.62,13.42,2011-07-29 13:46:00,2011-07-29 13:46:00,132,1
15777,United Kingdom,1,2010-12,4,1047.11,49.86,2010-12-13 16:38:00,2011-04-12 16:43:00,240,3
15780,United Kingdom,1,2010-12,3,475.28,16.39,2010-12-17 11:43:00,2011-06-09 12:01:00,182,3
15781,United Kingdom,1,2011-02,3,345.46,17.27,2011-02-07 09:15:00,2011-11-14 14:57:00,24,3
15782,United Kingdom,1,2011-09,3,2614.74,60.81,2011-09-11 14:29:00,2011-11-30 10:49:00,8,3
15783,United Kingdom,1,2011-11,1,246.3,17.59,2011-11-29 09:50:00,2011-11-29 09:50:00,9,1
15785,United Kingdom,1,2011-02,5,2328.97,28.06,2011-02-17 14:17:00,2011-11-07 11:33:00,31,4
15786,United Kingdom,1,2011-08,3,4932.2,18.47,2011-08-17 13:33:00,2011-10-24 14:13:00,45,2
15787,United Kingdom,1,2011-10,3,948.05,4.6,2011-10-09 13:11:00,2011-11-13 14:55:00,25,2
15789,United Kingdom,1,2010-12,1,351.3,14.05,2010-12-16 14:35:00,2010-12-16 14:35:00,357,1
15790,United Kingdom,1,2011-11,1,220.85,6.31,2011-11-29 14:53:00,2011-11-29 14:53:00,9,1
15791,United Kingdom,1,2011-05,2,1612.69,21.5,2011-05-19 15:15:00,2011-10-27 10:14:00,42,2
15793,United Kingdom,1,2011-03,3,965.61,80.47,2011-03-16 10:45:00,2011-11-25 09:31:00,13,3
15795,United Kingdom,1,2011-07,1,610.01,14.52,2011-07-13 10:43:00,2011-07-13 10:43:00,148,1
15796,United Kingdom,1,2011-02,8,2710.56,20.53,2011-02-10 15:40:00,2011-12-08 19:55:00,0,7
15797,United Kingdom,1,2011-02,3,2192.4,313.2,2011-02-08 10:17:00,2011-08-18 17:04:00,112,3
15799,United Kingdom,1,2011-01,3,884.14,9.02,2011-01-09 15:13:00,2011-09-25 12:46:00,74,3
15800,United Kingdom,1,2011-04,2,699.08,5.87,2011-04-07 12:39:00,2011-08-24 14:23:00,106,2
15801,United Kingdom,1,2011-08,3,1063.95,16.62,2011-08-22 09:53:00,2011-10-24 13:52:00,45,2
15803,United Kingdom,1,2011-10,1,415.82,51.98,2011-10-19 14:56:00,2011-10-19 14:56:00,50,1
15804,United Kingdom,1,2011-05,13,4206.39,16.05,2011-05-25 10:12:00,2011-12-09 12:31:00,0,8
15805,United Kingdom,1,2010-12,17,5528.48,18.37,2010-12-10 09:33:00,2011-11-16 16:32:00,22,8
15806,United Kingdom,1,2011-03,3,784.58,25.31,2011-03-08 09:24:00,2011-10-24 14:35:00,45,3
15807,United Kingdom,1,2011-09,3,903.9,18.83,2011-09-23 14:43:00,2011-10-20 14:10:00,49,2
15808,United Kingdom,1,2010-12,4,3734.97,17.96,2010-12-05 13:05:00,2011-02-06 14:33:00,305,3
15809,United Kingdom,1,2011-02,5,515.77,14.74,2011-02-10 11:16:00,2011-11-03 16:40:00,35,5
15810,United Kingdom,1,2011-02,4,1391.98,15.64,2011-02-16 09:11:00,2011-09-22 09:38:00,77,4
15811,United Kingdom,1,2010-12,6,2218.62,16.68,2010-12-09 15:29:00,2011-11-17 15:31:00,21,5
15812,United Kingdom,1,2011-01,5,1801.14,43.93,2011-01-26 12:12:00,2011-08-24 14:19:00,106,5
15813,United Kingdom,1,2011-04,2,1303.91,32.6,2011-04-14 09:09:00,2011-05-16 08:13:00,206,2
15814,United Kingdom,1,2011-10,4,1945.33,27.02,2011-10-20 09:04:00,2011-11-23 08:17:00,15,2
15815,United Kingdom,1,2011-03,5,2100.6,42.87,2011-03-25 08:43:00,2011-10-07 12:42:00,62,5
15819,United Kingdom,1,2011-03,4,1905.45,15.49,2011-03-08 09:45:00,2011-10-21 14:50:00,48,4
15820,United Kingdom,1,2011-01,1,206.98,12.18,2011-01-24 12:00:00,2011-01-24 12:00:00,318,1
15821,United Kingdom,1,2011-10,2,570.96,9.21,2011-10-09 13:28:00,2011-10-26 15:48:00,43,1
15822,United Kingdom,1,2010-12,2,885.47,26.83,2010-12-15 13:38:00,2011-12-06 14:50:00,2,2
15823,United Kingdom,1,2010-12,1,15.0,15.0,2010-12-02 15:08:00,2010-12-02 15:08:00,371,1
15825,United Kingdom,1,2011-06,1,532.94,26.65,2011-06-20 13:27:00,2011-06-20 13:27:00,171,1
15826,United Kingdom,1,2011-05,3,1654.31,24.33,2011-05-13 10:44:00,2011-10-14 16:05:00,55,2
15827,United Kingdom,1,2010-12,14,1836.09,15.97,2010-12-02 13:06:00,2011-09-27 15:35:00,72,10
15829,United Kingdom,1,2011-07,2,636.14,12.47,2011-07-22 10:23:00,2011-09-01 16:45:00,98,2
15830,United Kingdom,1,2011-11,1,576.0,14.77,2011-11-02 10:40:00,2011-11-02 10:40:00,36,1
15831,United Kingdom,1,2011-01,3,801.76,11.79,2011-01-19 14:52:00,2011-10-12 13:14:00,57,3
15832,United Kingdom,1,2011-03,1,836.79,15.5,2011-03-30 15:29:00,2011-03-30 15:29:00,253,1
15834,United Kingdom,1,2011-03,4,2231.25,8.2,2011-03-07 17:52:00,2011-09-30 14:41:00,69,3
15835,United Kingdom,1,2011-01,4,954.09,19.08,2011-01-13 10:35:00,2011-10-26 15:47:00,43,4
15836,United Kingdom,1,2011-10,1,137.37,13.74,2011-10-20 17:13:00,2011-10-20 17:13:00,49,1
15837,United Kingdom,1,2011-10,1,391.98,16.33,2011-10-06 09:01:00,2011-10-06 09:01:00,63,1
15838,United Kingdom,1,2010-12,19,33643.08,201.46,2010-12-07 11:26:00,2011-11-28 14:00:00,10,10
15839,United Kingdom,1,2011-07,3,1048.49,16.91,2011-07-14 16:35:00,2011-11-06 13:54:00,32,3
15840,United Kingdom,1,2011-06,2,355.56,13.17,2011-06-20 11:42:00,2011-10-12 09:08:00,57,2
15841,United Kingdom,1,2011-01,4,1224.06,26.04,2011-01-05 11:25:00,2011-09-28 12:15:00,71,3
15843,United Kingdom,1,2011-02,1,118.95,14.87,2011-02-09 10:19:00,2011-02-09 10:19:00,302,1
15844,United Kingdom,1,2011-10,1,130.74,11.89,2011-10-24 15:19:00,2011-10-24 15:19:00,45,1
15845,United Kingdom,1,2011-01,8,3711.77,26.9,2011-01-06 17:19:00,2011-11-22 09:42:00,16,7
15847,United Kingdom,1,2011-02,2,389.27,17.69,2011-02-24 16:46:00,2011-11-01 14:41:00,37,2
15850,United Kingdom,1,2011-06,2,238.85,2.46,2011-06-24 14:16:00,2011-11-20 14:14:00,18,2
15852,United Kingdom,1,2011-05,2,160.71,7.31,2011-05-26 13:26:00,2011-06-06 11:22:00,185,2
15853,United Kingdom,1,2011-10,1,110.8,3.69,2011-10-19 10:38:00,2011-10-19 10:38:00,50,1
15854,United Kingdom,1,2010-12,12,2974.65,21.25,2010-12-13 11:47:00,2011-12-05 13:39:00,3,9
15855,United Kingdom,1,2011-03,5,712.24,8.9,2011-03-21 12:32:00,2011-07-26 10:20:00,135,5
15856,United Kingdom,1,2010-12,27,16386.31,25.44,2010-12-09 13:34:00,2011-12-05 17:09:00,3,11
15857,United Kingdom,1,2011-11,1,297.0,21.21,2011-11-21 12:18:00,2011-11-21 12:18:00,17,1
15858,United Kingdom,1,2010-12,5,1438.85,7.53,2010-12-07 14:31:00,2011-11-24 12:48:00,14,5
15860,United Kingdom,1,2010-12,8,977.21,6.88,2010-12-06 11:38:00,2011-10-30 11:25:00,39,6
15861,United Kingdom,1,2011-03,8,3165.36,5.8,2011-03-17 20:12:00,2011-11-27 15:59:00,11,4
15862,United Kingdom,1,2010-12,4,832.88,5.67,2010-12-01 11:21:00,2011-12-01 13:28:00,7,4
15863,United Kingdom,1,2011-05,2,68.84,3.82,2011-05-31 11:36:00,2011-11-14 12:49:00,24,2
15864,United Kingdom,1,2011-01,6,1936.32,96.82,2011-01-27 16:43:00,2011-11-17 13:32:00,21,5
15865,United Kingdom,1,2011-05,3,895.13,22.38,2011-05-10 11:44:00,2011-10-30 12:43:00,39,3
15866,United Kingdom,1,2011-08,1,230.53,5.12,2011-08-30 14:09:00,2011-08-30 14:09:00,100,1
15867,United Kingdom,1,2010-12,15,3806.1,8.29,2010-12-05 14:17:00,2011-12-04 13:32:00,4,12
15869,United Kingdom,1,2011-03,2,149.64,9.98,2011-03-07 17:19:00,2011-03-07 17:23:00,276,1
15870,United Kingdom,1,2011-11,1,354.09,4.66,2011-11-07 10:58:00,2011-11-07 10:58:00,31,1
15872,United Kingdom,1,2011-11,2,360.93,2.82,2011-11-25 11:54:00,2011-11-25 11:55:00,13,1
15874,United Kingdom,1,2011-02,7,4405.88,36.72,2011-02-28 13:28:00,2011-10-07 12:31:00,62,6
15877,United Kingdom,1,2011-11,2,493.28,3.82,2011-11-22 11:18:00,2011-12-08 11:53:00,0,2
15880,United Kingdom,1,2010-12,1,343.28,3.27,2010-12-05 13:00:00,2010-12-05 13:00:00,368,1
15881,United Kingdom,1,2010-12,5,501.39,17.29,2010-12-10 13:32:00,2011-01-31 16:59:00,311,2
15882,United Kingdom,1,2010-12,4,514.08,23.37,2010-12-06 13:01:00,2011-05-25 11:35:00,197,2
15883,United Kingdom,1,2011-11,2,396.48,8.09,2011-11-06 14:50:00,2011-12-07 17:05:00,1,2
15885,United Kingdom,1,2011-09,1,349.35,21.83,2011-09-07 14:56:00,2011-09-07 14:56:00,92,1
15886,United Kingdom,1,2011-10,1,181.09,15.09,2011-10-10 14:25:00,2011-10-10 14:25:00,59,1
15888,United Kingdom,1,2011-09,1,162.64,16.26,2011-09-20 12:30:00,2011-09-20 12:30:00,79,1
15889,United Kingdom,1,2010-12,2,427.57,4.7,2010-12-05 15:12:00,2011-07-06 11:10:00,155,2
15891,United Kingdom,1,2011-04,1,521.97,8.56,2011-04-27 12:35:00,2011-04-27 12:35:00,225,1
15894,United Kingdom,1,2010-12,2,262.9,6.57,2010-12-05 14:06:00,2011-03-31 13:50:00,252,2
15895,United Kingdom,1,2011-07,1,179.17,16.29,2011-07-13 10:27:00,2011-07-13 10:27:00,148,1
15897,United Kingdom,1,2011-05,2,222.05,9.25,2011-05-29 13:32:00,2011-05-29 13:50:00,193,1
15898,United Kingdom,1,2010-12,5,1388.88,16.15,2010-12-06 11:01:00,2011-12-08 15:23:00,0,4
15899,United Kingdom,1,2010-12,1,56.25,14.06,2010-12-06 10:36:00,2010-12-06 10:36:00,367,1
15900,United Kingdom,1,2011-11,1,351.11,6.88,2011-11-16 12:19:00,2011-11-16 12:19:00,22,1
15901,United Kingdom,1,2011-07,3,361.9,3.17,2011-07-08 12:18:00,2011-11-23 12:43:00,15,3
15903,United Kingdom,1,2011-02,7,5126.76,69.28,2011-02-17 14:04:00,2011-11-30 08:08:00,8,4
15904,United Kingdom,1,2011-12,1,164.68,5.49,2011-12-01 14:50:00,2011-12-01 14:50:00,7,1
15906,United Kingdom,1,2011-03,7,1567.69,10.45,2011-03-29 13:28:00,2011-11-20 12:24:00,18,5
15907,United Kingdom,1,2011-05,3,966.6,3.9,2011-05-13 13:01:00,2011-12-06 12:21:00,2,3
15909,United Kingdom,1,2011-06,1,191.94,27.42,2011-06-19 10:38:00,2011-06-19 10:38:00,172,1
15910,United Kingdom,1,2011-01,8,1232.18,4.61,2011-01-27 11:55:00,2011-12-09 10:51:00,0,8
15912,United Kingdom,1,2011-04,2,264.62,13.93,2011-04-20 17:10:00,2011-06-14 14:29:00,177,2
15916,United Kingdom,1,2010-12,8,1528.09,9.86,2010-12-08 13:07:00,2011-11-23 13:46:00,15,6
15917,United Kingdom,1,2011-04,1,123.1,10.26,2011-04-06 10:40:00,2011-04-06 10:40:00,246,1
15918,United Kingdom,1,2011-03,2,334.23,8.36,2011-03-13 15:55:00,2011-06-02 11:42:00,189,2
15919,United Kingdom,1,2010-12,2,639.89,4.47,2010-12-06 11:26:00,2011-11-20 11:28:00,18,2
15920,United Kingdom,1,2011-07,3,163.55,2.82,2011-07-08 15:16:00,2011-07-08 15:25:00,153,1
15921,United Kingdom,1,2011-06,1,336.03,13.44,2011-06-20 11:03:00,2011-06-20 11:03:00,171,1
15922,United Kingdom,1,2010-12,1,369.5,33.59,2010-12-01 13:51:00,2010-12-01 13:51:00,372,1
15923,United Kingdom,1,2010-12,1,127.08,6.05,2010-12-02 12:16:00,2010-12-02 12:16:00,371,1
15925,United Kingdom,1,2011-05,1,207.15,17.26,2011-05-29 15:35:00,2011-05-29 15:35:00,193,1
15930,United Kingdom,1,2011-10,1,426.63,20.32,2011-10-03 14:52:00,2011-10-03 14:52:00,66,1
15932,United Kingdom,1,2011-02,8,2495.87,21.7,2011-02-23 14:50:00,2011-12-05 17:13:00,3,8
15933,United Kingdom,1,2011-09,3,1107.46,14.97,2011-09-14 12:05:00,2011-11-18 13:14:00,20,2
15935,United Kingdom,1,2011-04,1,108.04,9.82,2011-04-14 13:27:00,2011-04-14 13:27:00,238,1
15937,United Kingdom,1,2011-10,1,145.35,20.76,2011-10-06 15:48:00,2011-10-06 15:48:00,63,1
15938,United Kingdom,1,2011-01,5,404.58,22.48,2011-01-20 10:11:00,2011-08-19 12:56:00,111,5
15939,United Kingdom,1,2011-01,15,6115.01,80.46,2011-01-12 12:43:00,2011-09-11 11:30:00,88,9
15940,United Kingdom,1,2011-02,1,35.8,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,310,1
15942,United Kingdom,1,2011-07,1,337.44,24.1,2011-07-29 09:01:00,2011-07-29 09:01:00,132,1
15944,United Kingdom,1,2011-03,1,325.1,54.18,2011-03-08 10:33:00,2011-03-08 10:33:00,275,1
15945,United Kingdom,1,2010-12,1,181.0,90.5,2010-12-09 13:14:00,2010-12-09 13:14:00,364,1
15947,United Kingdom,1,2011-09,1,1708.24,58.9,2011-09-18 10:46:00,2011-09-18 10:46:00,81,1
15948,United Kingdom,1,2011-10,2,955.24,15.92,2011-10-27 08:35:00,2011-12-01 15:32:00,7,2
15949,United Kingdom,1,2011-09,2,364.72,19.2,2011-09-29 17:34:00,2011-11-23 09:09:00,15,2
15950,United Kingdom,1,2010-12,4,1765.51,18.02,2010-12-15 11:56:00,2011-11-08 11:09:00,30,4
15951,United Kingdom,1,2011-02,2,708.22,17.27,2011-02-27 11:57:00,2011-12-01 08:34:00,7,2
15952,United Kingdom,1,2011-04,4,806.57,8.86,2011-04-28 12:55:00,2011-11-06 11:18:00,32,4
15953,United Kingdom,1,2010-12,8,1659.38,16.93,2010-12-05 15:15:00,2011-11-24 15:32:00,14,6
15955,United Kingdom,1,2010-12,14,4416.26,24.13,2010-12-02 11:22:00,2011-11-15 14:15:00,23,7
15957,United Kingdom,1,2011-11,1,428.89,10.21,2011-11-08 12:14:00,2011-11-08 12:14:00,30,1
15958,United Kingdom,1,2011-09,1,104.35,14.91,2011-09-26 13:41:00,2011-09-26 13:41:00,73,1
15963,United Kingdom,1,2011-10,2,470.76,16.81,2011-10-25 13:05:00,2011-11-20 11:33:00,18,2
15965,United Kingdom,1,2010-12,4,845.64,6.93,2010-12-07 13:18:00,2011-11-22 16:44:00,16,2
15967,United Kingdom,1,2011-01,2,418.83,4.99,2011-01-25 11:57:00,2011-11-16 15:41:00,22,2
15969,United Kingdom,1,2011-06,3,666.1,33.31,2011-06-07 12:19:00,2011-12-07 11:06:00,1,3
15970,United Kingdom,1,2011-02,1,314.1,28.55,2011-02-09 12:08:00,2011-02-09 12:08:00,302,1
15971,United Kingdom,1,2011-02,12,4194.9,123.38,2011-02-01 16:47:00,2011-11-22 12:50:00,16,8
15973,United Kingdom,1,2010-12,1,307.82,76.96,2010-12-08 11:42:00,2010-12-08 11:42:00,365,1
15974,United Kingdom,1,2011-02,7,3442.15,19.56,2011-02-24 10:10:00,2011-10-31 13:13:00,38,7
15975,United Kingdom,1,2011-09,1,371.01,15.46,2011-09-16 13:33:00,2011-09-16 13:33:00,83,1
15976,United Kingdom,1,2011-05,2,430.94,4.4,2011-05-03 17:12:00,2011-06-27 13:00:00,164,2
15977,United Kingdom,1,2011-10,2,1054.73,16.23,2011-10-31 16:24:00,2011-11-22 13:29:00,16,2
15978,United Kingdom,1,2011-09,1,1098.78,22.42,2011-09-23 15:21:00,2011-09-23 15:21:00,76,1
15980,United Kingdom,1,2011-03,3,2398.86,55.79,2011-03-30 15:05:00,2011-09-12 09:41:00,87,2
15981,United Kingdom,1,2011-02,8,3408.48,35.14,2011-02-01 13:50:00,2011-11-15 08:00:00,23,8
15983,United Kingdom,1,2010-12,4,1475.02,13.05,2010-12-01 12:15:00,2011-11-17 17:34:00,21,2
15984,United Kingdom,1,2010-12,10,2837.67,10.51,2010-12-06 13:21:00,2011-12-07 12:16:00,1,8
15985,United Kingdom,1,2011-04,2,1142.42,30.88,2011-04-17 11:04:00,2011-08-08 16:31:00,122,2
15986,United Kingdom,1,2011-11,1,168.12,12.01,2011-11-09 15:17:00,2011-11-09 15:17:00,29,1
15987,United Kingdom,1,2010-12,7,1451.28,10.37,2010-12-06 08:34:00,2011-11-27 15:38:00,11,5
15988,United Kingdom,1,2011-11,1,158.03,5.85,2011-11-20 13:23:00,2011-11-20 13:23:00,18,1
15990,United Kingdom,1,2011-02,2,792.11,15.23,2011-02-25 15:35:00,2011-10-26 15:58:00,43,2
15992,United Kingdom,1,2011-12,1,41.99,14.0,2011-12-06 11:00:00,2011-12-06 11:00:00,2,1
15993,United Kingdom,1,2011-10,7,2788.87,5.06,2011-10-26 16:21:00,2011-12-01 10:45:00,7,3
15994,United Kingdom,1,2011-10,1,427.07,12.2,2011-10-16 12:28:00,2011-10-16 12:28:00,53,1
15996,United Kingdom,1,2010-12,6,1060.68,8.16,2010-12-08 15:59:00,2011-09-12 15:14:00,87,6
15998,United Kingdom,1,2010-12,5,3089.97,6.11,2010-12-12 13:32:00,2011-11-03 12:45:00,35,5
16000,United Kingdom,1,2011-12,3,12393.7,1377.08,2011-12-07 12:14:00,2011-12-07 12:17:00,1,1
16003,United Kingdom,1,2010-12,5,2735.37,26.56,2010-12-15 12:09:00,2011-11-10 09:57:00,28,4
